지점날짜,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg),지점명,사고발생,사고위험
40420170708,26.3,24.5,822.0,27.9,1415.0,3.0,6.6,652.0,2.1,191.3,404201707,1.0,1
40420170709,26.3,23.7,0.0,31.0,1339.0,58.5,8.6,2024.0,1.5,129.4,404201707,1.0,1
40420170710,24.3,21.9,2206.0,25.8,941.0,129.5,7.3,1324.0,2.2,306.6,404201707,0.0,0
40420170711,26.2,22.4,506.0,31.0,1452.0,1.5,6.0,1745.0,1.2,182.8,404201707,1.0,1
40420170712,26.7,24.7,355.0,30.6,1411.0,0.0,5.5,1611.0,1.4,315.0,404201707,1.0,1
40420170713,27.7,24.2,222.0,31.6,1553.0,0.0,5.3,1554.0,1.0,258.8,404201707,0.0,0
40420170714,28.6,26.2,2359.0,32.7,1151.0,1.5,9.3,1608.0,1.7,253.1,404201707,0.0,0
40420170715,24.7,22.8,509.0,26.8,17.0,47.0,8.0,1601.0,1.7,292.5,404201707,1.0,1
40420170716,26.2,23.1,535.0,29.0,1141.0,29.0,4.9,1545.0,1.0,233.4,404201707,0.0,0
40420170717,26.7,23.7,2305.0,29.1,1030.0,1.0,6.6,1310.0,1.4,222.2,404201707,0.0,0
40420170718,26.5,23.5,606.0,30.8,1550.0,3.5,4.4,1631.0,1.1,270.0,404201707,0.0,0
40420170719,28.0,24.7,443.0,34.1,1403.0,0.0,4.6,1755.0,1.1,289.7,404201707,0.0,0
40420170720,30.0,26.0,554.0,34.7,1457.0,0.0,6.4,1647.0,1.5,267.2,404201707,2.0,1
40420170721,29.6,26.9,710.0,32.2,1502.0,0.0,5.0,1013.0,1.6,157.5,404201707,0.0,0
40420170722,29.1,27.3,635.0,32.4,1526.0,0.5,5.3,1501.0,1.7,264.4,404201707,0.0,0
40420170723,27.2,25.6,911.0,28.9,1611.0,56.5,5.7,705.0,1.8,154.7,404201707,0.0,0
40420170724,26.1,24.7,1216.0,27.8,1041.0,4.0,3.9,1544.0,0.7,95.6,404201707,0.0,0
40420170725,29.3,24.2,506.0,35.7,1514.0,0.0,6.4,2334.0,0.9,115.3,404201707,0.0,0
40420170726,28.5,25.1,637.0,33.1,1711.0,0.0,9.6,934.0,2.7,112.5,404201707,0.0,0
40420170727,27.3,24.2,2359.0,30.5,1427.0,4.0,4.9,949.0,1.6,92.8,404201707,0.0,0
40420170728,25.5,23.7,200.0,27.5,1712.0,7.5,4.5,2359.0,1.1,104.1,404201707,0.0,0
40420170729,27.4,25.6,50.0,30.5,1520.0,0.0,8.0,1952.0,2.6,120.9,404201707,0.0,0
40420170730,27.8,25.2,518.0,32.6,1602.0,0.0,6.1,3.0,1.7,120.9,404201707,0.0,0
40420170731,25.8,24.6,1110.0,27.8,41.0,8.0,6.4,1630.0,1.1,143.4,404201707,0.0,0
40420170801,28.7,24.0,413.0,34.4,1621.0,1.0,5.4,825.0,1.1,112.5,404201708,2.0,1
40420170802,30.1,26.3,559.0,34.4,1341.0,0.0,4.5,853.0,0.7,118.1,404201708,0.0,0
40420170803,30.1,27.7,614.0,33.1,1250.0,0.0,7.2,918.0,2.9,140.6,404201708,0.0,0
40420170804,30.3,26.6,607.0,35.7,1500.0,0.0,6.9,437.0,2.1,109.7,404201708,0.0,0
40420170805,31.5,27.9,318.0,35.6,1336.0,0.0,5.5,637.0,1.2,137.8,404201708,0.0,0
40420170806,30.0,26.2,1046.0,34.2,1636.0,3.5,6.0,1015.0,1.7,143.4,404201708,1.0,1
40420170807,28.7,25.8,530.0,33.8,1310.0,0.0,6.3,1437.0,1.4,281.3,404201708,2.0,1
40420170808,28.2,25.7,545.0,30.7,1027.0,0.0,5.6,1436.0,1.2,264.4,404201708,1.0,1
40420170809,27.9,25.3,2356.0,31.8,1459.0,0.0,6.9,1701.0,1.9,112.5,404201708,0.0,0
40420170810,24.7,23.8,552.0,26.5,1550.0,14.5,5.6,115.0,1.2,112.5,404201708,0.0,0
40420170811,27.2,24.5,1.0,32.7,1537.0,0.0,6.2,1059.0,1.7,95.6,404201708,1.0,1
40420170812,28.2,24.7,523.0,32.5,1337.0,0.0,6.8,734.0,2.0,115.3,404201708,0.0,0
40420170813,26.5,24.9,800.0,28.1,1743.0,0.0,7.2,1711.0,3.4,115.3,404201708,0.0,0
40420170814,25.1,23.1,1917.0,26.7,1236.0,2.5,8.6,1338.0,3.0,120.9,404201708,0.0,0
40420170815,22.1,21.2,2246.0,25.0,16.0,76.0,9.4,1541.0,3.7,129.4,404201708,1.0,1
40420170816,23.7,21.1,204.0,26.9,1449.0,10.0,8.7,805.0,3.9,112.5,404201708,0.0,0
40420170817,24.9,22.0,332.0,28.2,1524.0,3.0,7.1,237.0,2.0,140.6,404201708,0.0,0
40420170818,26.3,23.7,344.0,30.2,1522.0,0.0,4.5,1720.0,0.8,323.4,404201708,0.0,0
40420170819,26.3,23.9,555.0,28.5,1448.0,0.0,6.1,931.0,2.2,95.6,404201708,0.0,0
40420170820,23.6,22.3,650.0,26.5,1.0,79.0,9.0,1949.0,4.2,112.5,404201708,2.0,1
40420170821,26.0,24.1,431.0,28.6,1518.0,1.5,8.5,129.0,2.8,154.7,404201708,0.0,0
40420170822,27.3,23.7,359.0,32.0,1309.0,0.0,5.7,1432.0,1.1,281.3,404201708,1.0,1
40420170823,27.2,24.3,557.0,29.9,1449.0,41.0,9.7,1405.0,2.4,264.4,404201708,2.0,1
40420170824,26.8,24.1,2359.0,28.4,942.0,16.5,10.8,1242.0,3.1,233.4,404201708,0.0,0
40420170825,25.7,22.4,432.0,31.4,1515.0,0.0,5.9,1734.0,1.2,241.9,404201708,0.0,0
40420170826,24.6,20.0,551.0,29.2,1239.0,0.0,6.5,1610.0,1.4,286.9,404201708,0.0,0
40420170827,23.4,21.1,339.0,27.3,1433.0,0.0,4.7,1110.0,0.6,123.8,404201708,0.0,0
40420170828,21.4,17.6,1822.0,26.8,1212.0,9.5,4.0,620.0,0.6,149.1,404201708,0.0,0
40420170829,19.0,17.1,625.0,23.2,1555.0,0.0,5.5,1500.0,1.1,281.3,404201708,1.0,1
40420170830,19.9,16.4,533.0,23.5,1651.0,0.0,4.3,1644.0,0.8,261.6,404201708,0.0,0
40420170831,22.6,18.6,554.0,27.8,1437.0,0.0,3.5,1445.0,0.7,92.8,404201708,0.0,0
40420170901,23.4,18.2,520.0,29.0,1454.0,0.0,6.0,936.0,1.1,112.5,404201709,2.0,1
40420170902,23.7,19.6,510.0,29.4,1350.0,0.0,5.1,1654.0,1.2,284.1,404201709,1.0,1
40420170903,23.9,20.8,613.0,29.3,1324.0,0.0,4.5,624.0,1.2,120.9,404201709,1.0,1
40420170904,25.0,21.2,541.0,29.6,1516.0,0.0,4.8,1108.0,1.0,118.1,404201709,0.0,0
40420170905,22.7,21.5,2350.0,24.9,22.0,0.0,5.9,737.0,1.8,120.9,404201709,0.0,0
40420170906,21.1,18.7,2251.0,24.0,1038.0,2.0,2.5,1200.0,0.4,140.6,404201709,1.0,1
40420170907,22.5,18.0,328.0,27.2,1631.0,0.0,4.9,1805.0,0.7,300.9,404201709,1.0,1
40420170908,24.5,21.4,604.0,29.6,1439.0,0.0,4.6,1658.0,1.0,264.4,404201709,0.0,0
40420170909,23.9,20.6,406.0,28.6,1516.0,0.0,3.9,1531.0,0.8,275.6,404201709,0.0,0
40420170910,23.4,21.3,605.0,26.0,1543.0,0.0,4.8,1411.0,1.0,115.3,404201709,0.0,0
40420170911,21.2,18.2,815.0,24.9,1613.0,27.5,5.6,1135.0,0.6,112.5,404201709,1.0,1
40420170912,22.5,19.0,554.0,28.0,1458.0,0.0,5.1,1401.0,1.0,244.7,404201709,1.0,1
40420170913,21.8,17.4,623.0,27.6,1515.0,0.0,4.9,1720.0,0.9,275.6,404201709,0.0,0
40420170914,22.5,16.8,541.0,28.1,1618.0,0.0,6.1,2357.0,1.0,106.9,404201709,0.0,0
40420170915,23.0,19.5,547.0,27.2,1547.0,0.0,8.4,1038.0,2.7,123.8,404201709,0.0,0
40420170916,22.4,17.5,653.0,27.0,1434.0,0.0,9.0,1324.0,2.2,135.0,404201709,0.0,0
40420170917,22.7,18.4,636.0,28.9,1332.0,0.0,4.2,1134.0,0.8,132.2,404201709,1.0,1
40420170918,21.9,17.4,511.0,27.4,1248.0,0.0,6.4,1603.0,1.3,253.1,404201709,0.0,0
40420170919,22.5,20.0,325.0,25.6,1502.0,4.0,8.9,2024.0,2.6,244.7,404201709,1.0,1
40420170920,19.8,15.8,600.0,24.5,1538.0,0.0,5.2,1223.0,1.6,270.0,404201709,1.0,1
40420170921,20.8,16.6,605.0,27.1,1547.0,0.0,4.9,1138.0,1.1,137.8,404201709,0.0,0
40420170922,21.2,17.6,629.0,26.2,1511.0,0.0,5.8,1720.0,1.6,292.5,404201709,1.0,1
40420170923,22.2,19.1,8.0,27.2,1448.0,0.0,5.3,229.0,1.7,160.3,404201709,1.0,1
40420170924,22.8,20.0,552.0,27.2,1449.0,0.0,5.6,2018.0,1.7,255.9,404201709,1.0,1
40420170925,23.6,18.0,455.0,29.5,1416.0,0.0,4.3,1349.0,0.7,90.0,404201709,0.0,0
40420170926,24.5,20.8,558.0,29.5,1500.0,0.0,5.6,748.0,1.6,112.5,404201709,1.0,1
40420170927,22.3,19.2,2357.0,27.0,1441.0,0.0,3.4,1133.0,0.8,295.3,404201709,0.0,0
40420170928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404201709,0.0,0
40420170929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404201709,0.0,0
40420170930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404201709,0.0,0
40420171001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,404201710,0.0,0
40420171002,21.0,15.7,1.0,27.6,1510.0,1.0,7.9,2330.0,1.9,323.4,404201710,0.0,0
40420171003,17.0,13.4,646.0,22.1,1415.0,0.0,8.0,1747.0,2.5,331.9,404201710,1.0,1
40420171004,16.2,10.8,706.0,22.3,1420.0,0.0,6.2,1535.0,2.1,281.3,404201710,0.0,0
40420171005,18.7,13.3,101.0,23.0,1310.0,0.0,0.0,0.0,1.4,0.0,404201710,0.0,0
40420171006,19.0,16.0,454.0,24.1,1210.0,0.0,0.0,0.0,1.4,0.0,404201710,0.0,0
40420171007,20.7,16.9,253.0,27.6,1529.0,0.0,0.0,0.0,1.1,0.0,404201710,0.0,0
40420171008,22.0,18.3,642.0,27.0,1320.0,0.0,0.0,0.0,1.0,0.0,404201710,0.0,0
40420171009,21.5,18.9,121.0,25.8,1437.0,0.0,0.0,0.0,1.2,0.0,404201710,0.0,0
40420171010,21.5,17.5,416.0,24.5,1505.0,0.5,0.0,0.0,1.2,0.0,404201710,0.0,0
40420171011,15.3,12.6,2338.0,21.4,1.0,24.5,0.0,0.0,2.5,0.0,404201710,1.0,1
40420171012,11.6,8.6,2215.0,13.7,1419.0,0.0,0.0,0.0,1.9,0.0,404201710,0.0,0
40420171013,12.0,5.4,614.0,18.4,1618.0,0.0,0.0,0.0,1.4,0.0,404201710,0.0,0
40420171014,13.7,7.5,534.0,19.5,1417.0,0.0,0.0,0.0,1.5,0.0,404201710,0.0,0
40420171015,14.8,7.8,608.0,21.9,1445.0,0.0,0.0,0.0,1.1,0.0,404201710,0.0,0
40420171016,16.1,12.9,604.0,20.6,1505.0,0.0,0.0,0.0,1.6,0.0,404201710,0.0,0
40420171017,14.3,7.5,601.0,21.5,1523.0,0.0,0.0,0.0,1.1,0.0,404201710,1.0,1
40420171018,16.8,11.9,9.0,19.7,1135.0,0.0,0.0,0.0,1.5,0.0,404201710,0.0,0
40420171019,15.9,11.1,626.0,22.1,1409.0,0.0,0.0,0.0,0.9,0.0,404201710,0.0,0
40420171020,15.4,9.7,630.0,22.1,1414.0,0.0,0.0,0.0,1.1,0.0,404201710,1.0,1
40420171021,16.0,9.6,635.0,23.1,1550.0,0.0,0.0,0.0,1.1,0.0,404201710,2.0,1
40420171022,15.4,9.4,632.0,22.0,1224.0,0.0,0.0,0.0,2.1,0.0,404201710,0.0,0
40420171023,12.8,8.3,552.0,18.2,1533.0,0.0,0.0,0.0,1.4,0.0,404201710,0.0,0
40420171024,13.4,9.0,145.0,19.6,1353.0,0.0,0.0,0.0,1.1,0.0,404201710,2.0,1
40420171025,13.2,8.5,531.0,19.7,1451.0,0.0,5.7,1410.0,1.2,2.8,404201710,3.0,1
40420171026,14.5,9.8,421.0,17.8,1420.0,0.0,3.1,1620.0,0.8,309.4,404201710,2.0,1
40420171027,15.3,10.6,712.0,22.2,1559.0,0.0,0.0,0.0,0.9,0.0,404201710,0.0,0
40420171028,15.0,8.6,702.0,22.7,1524.0,0.0,0.0,0.0,0.9,0.0,404201710,0.0,0
40420171029,11.1,6.7,2356.0,17.1,1253.0,0.0,0.0,0.0,3.0,0.0,404201710,0.0,0
40420171030,7.6,3.3,631.0,12.6,1537.0,0.0,0.0,0.0,2.0,0.0,404201710,0.0,0
40420171031,9.9,2.2,405.0,15.8,1511.0,0.0,0.0,0.0,1.3,0.0,404201710,1.0,1
40420171101,14.3,11.1,1.0,18.2,1442.0,0.0,0.0,0.0,1.9,0.0,404201711,1.0,1
40420171102,15.5,13.2,420.0,18.5,1223.0,0.0,0.0,0.0,1.3,0.0,404201711,0.0,0
40420171103,12.1,6.9,2352.0,16.8,1407.0,1.0,0.0,0.0,2.8,0.0,404201711,0.0,0
40420171104,7.7,3.9,2318.0,12.2,1331.0,0.0,0.0,0.0,2.0,0.0,404201711,0.0,0
40420171105,8.3,1.7,352.0,14.6,1514.0,0.0,0.0,0.0,1.0,0.0,404201711,0.0,0
40420171106,11.7,6.8,11.0,16.9,1311.0,0.0,0.0,0.0,1.2,0.0,404201711,1.0,1
40420171107,14.9,8.1,12.0,19.6,1431.0,0.0,0.0,0.0,1.1,0.0,404201711,0.0,0
40420171108,13.0,7.0,0.0,17.5,1151.0,0.0,0.0,0.0,2.6,0.0,404201711,0.0,0
40420171109,8.5,2.6,644.0,15.6,1355.0,0.0,0.0,0.0,0.8,0.0,404201711,0.0,0
40420171110,9.9,5.7,135.0,16.3,1225.0,5.5,0.0,0.0,2.4,0.0,404201711,2.0,1
40420171111,6.2,2.6,2330.0,10.0,1433.0,0.0,0.0,0.0,2.2,0.0,404201711,0.0,0
40420171112,5.1,-0.2,616.0,11.0,1451.0,0.0,0.0,0.0,1.0,0.0,404201711,0.0,0
40420171113,9.1,2.7,111.0,12.2,2043.0,4.0,0.0,0.0,1.6,0.0,404201711,0.0,0
40420171114,7.7,2.9,2359.0,11.4,1152.0,0.0,0.0,0.0,2.2,0.0,404201711,1.0,1
40420171115,3.8,0.2,2344.0,6.9,1332.0,0.0,0.0,0.0,2.6,0.0,404201711,2.0,1
40420171116,1.0,-3.2,700.0,5.4,1428.0,0.0,0.0,0.0,1.2,0.0,404201711,1.0,1
40420171117,3.3,-1.9,243.0,7.3,1749.0,0.0,0.0,0.0,1.7,0.0,404201711,1.0,1
40420171118,-1.6,-3.5,2325.0,3.0,36.0,0.0,0.0,0.0,3.8,0.0,404201711,1.0,1
40420171119,-0.5,-6.2,706.0,3.5,1527.0,0.0,0.0,0.0,2.1,0.0,404201711,0.0,0
40420171120,-0.3,-4.2,630.0,4.3,1229.0,0.0,0.0,0.0,1.3,0.0,404201711,0.0,0
40420171121,1.4,-4.9,539.0,6.6,1511.0,0.0,0.0,0.0,0.9,0.0,404201711,0.0,0
40420171122,5.5,1.9,2346.0,11.8,1313.0,0.5,0.0,0.0,2.3,0.0,404201711,0.0,0
40420171123,1.4,-2.9,543.0,5.0,1237.0,0.5,0.0,0.0,1.8,0.0,404201711,0.0,0
40420171124,-0.4,-2.8,2359.0,2.7,1316.0,0.5,0.0,0.0,1.6,0.0,404201711,0.0,0
40420171125,4.0,-3.3,142.0,7.9,1751.0,22.0,0.0,0.0,1.7,0.0,404201711,0.0,0
40420171126,2.7,-0.3,643.0,7.1,1516.0,0.0,0.0,0.0,1.8,0.0,404201711,0.0,0
40420171127,1.5,-3.6,659.0,7.6,1433.0,0.0,0.0,0.0,1.0,0.0,404201711,0.0,0
40420171128,5.6,-0.7,43.0,10.6,1541.0,0.0,0.0,0.0,0.9,0.0,404201711,0.0,0
40420171129,2.6,-1.7,2339.0,7.6,218.0,0.5,0.0,0.0,2.8,0.0,404201711,0.0,0
40420171130,-2.1,-4.5,730.0,1.6,1329.0,0.0,0.0,0.0,2.9,0.0,404201711,2.0,1
40420171201,-2.1,-7.2,626.0,2.9,1417.0,0.0,0.0,0.0,1.4,0.0,404201712,1.0,1
40420171202,2.3,-4.5,402.0,7.4,1444.0,0.0,0.0,0.0,1.3,0.0,404201712,0.0,0
40420171203,5.8,2.9,149.0,9.5,1325.0,3.5,0.0,0.0,1.2,0.0,404201712,0.0,0
40420171204,-0.8,-4.9,2328.0,5.4,20.0,0.0,0.0,0.0,3.5,0.0,404201712,0.0,0
40420171205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404201712,0.0,0
40420171206,0.8,-3.4,609.0,5.8,1351.0,1.0,0.0,0.0,1.8,0.0,404201712,0.0,0
40420171207,0.6,-2.3,2343.0,3.8,1442.0,0.0,0.0,0.0,2.1,0.0,404201712,0.0,0
40420171208,-3.0,-5.4,742.0,-0.4,1447.0,0.0,0.0,0.0,2.1,0.0,404201712,0.0,0
40420171209,-0.3,-5.4,749.0,5.2,1449.0,0.0,0.0,0.0,0.9,0.0,404201712,0.0,0
40420171210,2.1,-1.9,2353.0,8.9,1400.0,6.0,0.0,0.0,2.5,0.0,404201712,0.0,0
40420171211,-6.2,-9.6,2323.0,-1.9,1.0,0.0,0.0,0.0,3.6,0.0,404201712,0.0,0
40420171212,-8.3,-10.8,723.0,-5.5,1502.0,0.0,0.0,0.0,2.7,0.0,404201712,0.0,0
40420171213,-8.0,-11.5,602.0,-4.5,1443.0,0.0,0.0,0.0,1.9,0.0,404201712,0.0,0
40420171214,-6.5,-11.3,631.0,-2.1,1512.0,0.0,0.0,0.0,1.2,0.0,404201712,0.0,0
40420171215,-2.9,-8.7,325.0,1.4,1944.0,0.0,0.0,0.0,1.1,0.0,404201712,2.0,1
40420171216,-4.9,-6.9,2354.0,-2.4,1.0,0.0,0.0,0.0,3.1,0.0,404201712,0.0,0
40420171217,-5.9,-9.1,636.0,-2.5,1536.0,0.0,0.0,0.0,2.0,0.0,404201712,0.0,0
40420171218,0.0,-4.3,341.0,4.9,1825.0,1.5,0.0,0.0,1.8,0.0,404201712,0.0,0
40420171219,-3.6,-6.1,2353.0,-1.0,1.0,0.0,0.0,0.0,2.4,0.0,404201712,0.0,0
40420171220,-2.9,-9.0,335.0,1.5,1536.0,1.0,0.0,0.0,1.6,0.0,404201712,0.0,0
40420171221,-1.9,-7.2,811.0,3.8,1604.0,0.0,0.0,0.0,1.0,0.0,404201712,0.0,0
40420171222,3.8,-3.1,3.0,7.9,1406.0,0.0,0.0,0.0,1.6,0.0,404201712,0.0,0
40420171223,5.8,2.5,757.0,9.1,1424.0,0.0,0.0,0.0,1.2,0.0,404201712,0.0,0
40420171224,3.2,0.1,2356.0,6.1,506.0,19.0,0.0,0.0,1.9,0.0,404201712,0.0,0
40420171225,-1.6,-4.0,746.0,0.6,1528.0,0.0,0.0,0.0,2.5,0.0,404201712,1.0,1
40420171226,-3.8,-6.7,2314.0,-0.2,29.0,0.0,0.0,0.0,2.7,0.0,404201712,1.0,1
40420171227,-6.3,-8.9,715.0,-3.3,1435.0,0.0,0.0,0.0,2.1,0.0,404201712,0.0,0
40420171228,-1.8,-7.1,5.0,0.5,1355.0,0.0,0.0,0.0,1.0,0.0,404201712,0.0,0
40420171229,1.9,-1.9,2302.0,5.9,1521.0,0.0,0.0,0.0,1.1,0.0,404201712,0.0,0
40420171230,1.2,-2.6,226.0,5.0,1351.0,1.0,0.0,0.0,1.0,0.0,404201712,2.0,1
40420171231,0.7,-1.9,725.0,3.8,1421.0,0.5,0.0,0.0,2.1,0.0,404201712,0.0,0
40520170101,4.5,-0.4,634.0,8.3,1437.0,0.0,3.6,1435.0,0.6,171.6,405201701,0.0,0
40520170102,6.4,3.2,0.0,9.8,1322.0,0.0,4.4,1516.0,1.1,317.8,405201701,0.0,0
40520170103,3.6,-0.3,536.0,8.1,1418.0,0.0,4.5,1350.0,0.7,278.4,405201701,0.0,0
40520170104,5.5,2.8,4.0,10.1,1420.0,0.0,4.0,1048.0,0.8,255.9,405201701,0.0,0
40520170105,5.3,1.4,308.0,8.4,1510.0,0.0,5.2,1253.0,1.1,59.1,405201701,0.0,0
40520170106,6.9,4.3,2354.0,11.1,1500.0,0.0,4.7,240.0,1.1,120.9,405201701,0.0,0
40520170107,5.9,1.6,700.0,10.5,1317.0,0.0,3.6,1408.0,0.6,14.1,405201701,1.0,1
40520170108,7.7,4.9,455.0,11.5,1355.0,0.0,5.2,2034.0,1.0,278.4,405201701,0.0,0
40520170109,2.8,-1.6,2354.0,5.4,1404.0,0.0,6.5,904.0,1.7,194.1,405201701,0.0,0
40520170110,-1.7,-5.3,2329.0,3.0,1447.0,0.0,7.0,1405.0,1.6,329.1,405201701,0.0,0
40520170111,-1.8,-6.2,742.0,2.2,1427.0,0.0,5.6,1438.0,1.3,289.7,405201701,0.0,0
40520170112,-0.4,-4.0,2352.0,2.8,1456.0,0.0,7.0,1424.0,1.6,239.1,405201701,0.0,0
40520170113,-4.4,-6.5,2319.0,-0.1,1456.0,0.0,7.1,2345.0,1.7,264.4,405201701,0.0,0
40520170114,-6.8,-8.8,759.0,-3.9,1452.0,0.0,8.9,1404.0,2.3,250.3,405201701,0.0,0
40520170115,-4.7,-9.1,710.0,-0.6,1504.0,0.0,4.3,1308.0,1.0,284.1,405201701,1.0,1
40520170116,-1.9,-6.5,749.0,3.3,1438.0,0.0,3.7,1743.0,0.6,250.3,405201701,0.0,0
40520170117,-0.1,-4.9,513.0,3.7,1417.0,0.0,4.0,1254.0,0.6,177.2,405201701,0.0,0
40520170118,1.2,-1.8,612.0,4.0,1502.0,0.0,3.4,1446.0,0.6,185.6,405201701,1.0,1
40520170119,0.3,-2.9,654.0,5.0,1449.0,0.0,5.3,1620.0,0.9,267.2,405201701,1.0,1
40520170120,-3.1,-5.5,2315.0,0.8,156.0,3.0,7.0,946.0,1.6,270.0,405201701,1.0,1
40520170121,-3.2,-6.8,437.0,-0.1,1238.0,1.5,6.9,2336.0,0.7,337.5,405201701,0.0,0
40520170122,-6.5,-8.6,2315.0,-1.9,2.0,0.0,6.9,230.0,1.9,298.1,405201701,0.0,0
40520170123,-7.1,-10.0,744.0,-3.7,1459.0,0.0,5.6,417.0,1.5,315.0,405201701,1.0,1
40520170124,-5.0,-9.2,608.0,-0.6,1442.0,0.0,4.4,1458.0,1.0,202.5,405201701,0.0,0
40520170125,-3.5,-8.2,727.0,1.9,1425.0,0.0,4.0,1255.0,0.8,267.2,405201701,0.0,0
40520170126,0.3,-5.1,604.0,4.2,2328.0,0.0,9.1,2311.0,1.6,174.4,405201701,0.0,0
40520170127,-1.3,-4.0,2359.0,4.3,104.0,4.5,8.4,9.0,1.8,199.7,405201701,0.0,0
40520170128,-0.3,-5.7,312.0,4.2,1417.0,0.0,3.2,1232.0,0.7,351.6,405201701,0.0,0
40520170129,1.7,0.2,2242.0,3.1,556.0,4.5,4.2,2258.0,0.7,264.4,405201701,0.0,0
40520170130,-3.8,-6.1,2350.0,0.4,6.0,0.0,6.4,1031.0,1.7,230.6,405201701,0.0,0
40520170131,-4.0,-7.4,720.0,0.1,1456.0,0.0,4.0,1308.0,0.9,357.2,405201701,0.0,0
40520170201,-2.5,-5.6,2358.0,1.8,1424.0,0.0,7.1,1117.0,1.5,247.5,405201702,0.0,0
40520170202,-1.1,-6.9,343.0,3.7,1449.0,0.0,5.2,1329.0,0.9,225.0,405201702,0.0,0
40520170203,2.7,-0.7,729.0,6.9,1322.0,0.0,4.0,1335.0,0.7,272.8,405201702,0.0,0
40520170204,2.7,-0.8,454.0,4.6,1533.0,0.0,3.1,1122.0,0.6,78.8,405201702,0.0,0
40520170205,2.4,0.5,2340.0,4.2,1.0,1.0,4.7,1653.0,1.1,272.8,405201702,0.0,0
40520170206,-0.4,-2.7,736.0,3.0,1338.0,0.0,6.3,1103.0,1.8,272.8,405201702,1.0,1
40520170207,-0.7,-3.3,616.0,2.7,1442.0,0.0,4.0,1710.0,0.9,19.7,405201702,0.0,0
40520170208,-0.6,-3.0,700.0,1.7,1338.0,0.0,4.8,2241.0,1.1,300.9,405201702,0.0,0
40520170209,-3.7,-5.1,728.0,-0.9,1232.0,0.0,7.2,841.0,2.2,264.4,405201702,1.0,1
40520170210,-5.0,-7.5,741.0,-1.7,1319.0,0.0,6.9,1832.0,2.2,286.9,405201702,1.0,1
40520170211,-3.2,-6.8,625.0,1.3,1424.0,0.0,6.9,1042.0,1.7,289.7,405201702,0.0,0
40520170212,-0.6,-5.4,608.0,4.1,1309.0,0.0,5.1,1335.0,0.9,317.8,405201702,1.0,1
40520170213,1.4,-3.7,446.0,6.0,1536.0,0.0,4.6,1603.0,0.7,202.5,405201702,0.0,0
40520170214,1.6,-2.1,609.0,6.2,1531.0,0.0,5.0,1310.0,1.0,281.3,405201702,0.0,0
40520170215,3.1,-1.5,557.0,7.6,1532.0,0.0,4.3,1556.0,0.9,174.4,405201702,0.0,0
40520170216,7.2,0.5,652.0,11.4,1952.0,0.0,6.9,1607.0,1.3,208.1,405201702,0.0,0
40520170217,1.8,-3.8,2349.0,9.7,1.0,3.5,7.7,932.0,2.0,270.0,405201702,1.0,1
40520170218,-0.7,-4.9,724.0,4.0,1431.0,0.0,5.9,1608.0,1.4,295.3,405201702,0.0,0
40520170219,3.7,-1.1,500.0,7.2,1814.0,2.0,7.5,1414.0,1.8,225.0,405201702,0.0,0
40520170220,-0.5,-3.7,2353.0,6.4,148.0,0.5,8.9,1215.0,2.4,236.3,405201702,1.0,1
40520170221,0.4,-5.3,728.0,6.0,1630.0,0.0,4.0,16.0,1.0,315.0,405201702,0.0,0
40520170222,2.6,0.0,2357.0,4.4,746.0,4.0,6.1,2325.0,1.2,267.2,405201702,1.0,1
40520170223,-0.2,-2.5,2346.0,3.0,1404.0,0.0,8.0,1452.0,2.2,329.1,405201702,0.0,0
40520170224,0.6,-3.3,708.0,4.4,1423.0,0.0,6.1,1355.0,1.5,315.0,405201702,1.0,1
40520170225,3.5,-1.2,503.0,8.2,1441.0,0.0,5.6,1428.0,1.3,264.4,405201702,0.0,0
40520170226,4.7,-0.1,659.0,10.6,1420.0,0.0,6.4,1505.0,1.1,261.6,405201702,0.0,0
40520170227,5.1,0.2,641.0,10.7,1324.0,0.0,5.0,1537.0,0.9,30.9,405201702,0.0,0
40520170228,6.2,0.4,539.0,11.9,1457.0,0.0,5.3,1324.0,1.1,163.1,405201702,0.0,0
40520170301,6.3,2.6,2328.0,11.4,1222.0,6.0,6.8,1433.0,1.0,225.0,405201703,0.0,0
40520170302,2.8,0.4,732.0,7.2,1440.0,0.5,6.4,1336.0,1.6,272.8,405201703,0.0,0
40520170303,4.8,-0.5,411.0,10.6,1444.0,0.0,5.5,1218.0,1.2,196.9,405201703,0.0,0
40520170304,6.4,1.8,513.0,12.0,1416.0,0.0,4.6,1547.0,0.9,323.4,405201703,1.0,1
40520170305,6.0,2.2,640.0,11.1,1425.0,0.0,5.1,1442.0,1.0,227.8,405201703,0.0,0
40520170306,1.7,-1.0,722.0,5.3,1501.0,0.0,9.5,1429.0,2.2,261.6,405201703,0.0,0
